,Playlist Title,DJ ID,DJ Name,Date,Time,Artist,Song,Release,New,Local,Genre,Label,UPC,artistBB,songBB
37565,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:01:39 AM,Unknown Mortal Orchestra,I Killed Captain Cook,Layla,0,0,,MERLIN - Jagjaguwar,656605242286,0,0
37566,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:08:24 AM,Madaila,Tunnel Vision,Tunnel Vision,0,0,,Madaila,859779178867,0,0
37567,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:12:42 AM,Junior Santos,Jari's,Conpambiche,0,0,,Junior Santos,195079389115,0,0
37568,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:16:12 AM,Buck Clayton,Way Down Yonder In New Orleans,Beyond Patina Jazz Masters: Buck Clayton,0,0,Jazz,Infinite Fire,4018305501531,0,0
37569,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:19:05 AM,NxWorries,Where I Go (feat. H.E.R.),Where I Go (feat. H.E.R.),0,0,Hip Hop/Rap,Stones Throw Records,659457323035,0,0
37570,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:22:24 AM,Jenny Lewis,Psychos,Psychos,0,0,,Blue Note Records,00602455411709,0,0
37571,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:25:26 AM,Donatinho,Ilusão de Nós,Sintetizamor,0,0,World,ORCHARD - Deckdisc,7898324313844,0,0
37572,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:28:59 AM,Dwight & Nicole,Hold Tight,"The Jaguar, The Raven & The Snake",0,0,,DISTROKID,197852992802,0,0
37573,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:32:47 AM,"Locate S,1",The Hard Way,Wicked Jaw,0,0,,MERLIN - Captured Tracks,817949035730,0,0
37574,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:37:00 AM,João Donato,De Toda Maneira,Sintetizamor,0,0,,Deckdisc,7898324313844,0,0
37575,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:42:37 AM,Django Django,Don't Touch That Dial,Off Planet Part 2,0,0,Rock,Because Music Ltd.,5056556116646,0,0
37576,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:45:55 AM,St. Paul & The Broken Bones,Sea Star,Sea Star,0,0,R&B/Soul,ATO Records / Fontana North,880882558956,0,0
37577,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:49:28 AM,Aaron Diehl,Gemini,Zodiac Suite,0,0,Jazz,ORCHARD - Mack Avenue Records,673203120167,0,0
37578,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:51:34 AM,Samara Joy,I'm Confessin' (That I Love You),Linger Awhile,0,0,Jazz,UMG - Verve,602448266477,0,0
37579,"WRUV 1/17/24, 2:01 AM",64581,Program Director,2024-01-17,2:56:35 AM,George FitzGerald,Mother,Mother,0,0,Electronic,MERLIN - Double Six Records,887832017464,0,0
37580,"WRUV 1/17/24, 3:01 AM",64581,Program Director,2024-01-17,3:01:24 AM,A Box of Stars,Frankie is Alive,Somethinghood,0,0,Folk,Self Release,197814144652,0,0
37581,"WRUV 1/17/24, 3:01 AM",64581,Program Director,2024-01-17,3:05:22 AM,Juliana Hatfield,Lotta Love,Lotta Love b​/​w Give Me Strength,0,0,Rock,American Laundromat Records,616011914665,0,0
37582,"WRUV 1/17/24, 3:01 AM",64581,Program Director,2024-01-17,3:08:29 AM,Chancha Via Circuito,El árbol y el hacha,La Estrella,0,0,,MERLIN - WONDERWHEEL RECORDINGS,674276555542,0,0
37583,"WRUV 1/17/24, 3:01 AM",64581,Program Director,2024-01-17,3:12:48 AM,Meshell Ndegeocello,The 5th Dimension (feat. The HawtPlates),The 5th Dimension (feat. The HawtPlates),0,0,Jazz,Blue Note Records,00602455471482,0,0
37584,"WRUV 1/17/24, 3:01 AM",64581,Program Director,2024-01-17,3:18:11 AM,Anchorsong,Windmills,Mirage,0,0,,BELIEVE - Tru Thoughts,5060609663742,0,0
37585,"WRUV 1/17/24, 3:01 AM",64581,Program Director,2024-01-17,3:19:55 AM,Jasdeep Singh Degun,In Search of Redemption,Anomaly,0,0,World,UMG - Real World,00884108010433,0,0
37586,"WRUV 1/17/24, 3:01 AM",64581,Program Director,2024-01-17,3:25:34 AM,Guy Kulcevsek,Grooved Shoulders,Dancing on The Volcano,0,0,,MERLIN - Tzadik,702397762720,0,0
37587,"WRUV 1/17/24, 3:01 AM",64581,Program Director,2024-01-17,3:31:16 AM,"Elvis Costello, Burt Bacharach",Look Up Again,The Songs Of Bacharach & Costello - Super Deluxe,0,0,,UMe/Elvis Costello,,1,0
37588,"WRUV 1/17/24, 3:01 AM",64581,Program Director,2024-01-17,3:41:42 AM,Abraham Alexander,Blood Under The Bridge,Blood Under The Bridge,0,0,,Dualtone Music Group,803020241169,0,0
37589,"WRUV 1/17/24, 3:01 AM",64581,Program Director,2024-01-17,3:45:50 AM,Kristian Montgomery and the Winterkill Band,I Dont Know Whats Real Anymore,Lower County Outlaw,0,0,,Anti Hero,198025539640,0,0
37590,"WRUV 1/17/24, 3:01 AM",64581,Program Director,2024-01-17,3:49:13 AM,Rufus Wainwright,Harvest (feat. Andrew Bird & Chris Stills),Harvest (feat. Andrew Bird & Chris Stills),0,0,Folk,BMG Rights Management (US) LLC,4050538848847,0,0
37591,"WRUV 1/17/24, 3:01 AM",64581,Program Director,2024-01-17,3:56:16 AM,Junior Santos,Papa Boco,Conpambiche,0,0,,Junior Santos,195079389115,0,0
37592,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:01:38 AM,Frankie Yankovic And His Yanks,Pennsylvania Polka,Frankie Yankovic & His Yanks' Greatests Hits,0,0,,SME - Columbia,074640928727,0,0
37593,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:04:02 AM,Willverine,Make It Sing,Make It Sing,0,0,R&B/Soul,DISTROKID,197992943047,0,0
37594,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:06:38 AM,Adi Oasis,Red To Violet - Feat. Jamila Woods,Red To Violet (Feat. Jamila Woods),0,0,R&B/Soul,Unity Records,3616849509825,0,0
37595,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:10:07 AM,M. Ward,too young to die,too young to die,0,0,,MERLIN - Anti/Epitaph,0045778796069,0,0
37596,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:18:14 AM,Ben Harper,Love After Love,Love After Love,0,0,,Chrysalis Records,0810098505871,0,0
37597,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:20:44 AM,Christopher McBride,"Stand Your Ground, Pt. 2 (Confrontation)",Ramon,0,0,Jazz,DISTROKID,197547219887,0,0
37598,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:25:16 AM,Quiet Dawn,A Lil Bruk,Simple,0,0,Electronic,First Word Records,5050580798960,0,0
37599,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:26:32 AM,Nick Waterhouse,(No) Commitment,(No) Commitment,0,0,R&B/Soul,MERLIN - Innovative Leisure,810874026163,0,0
37600,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:29:59 AM,WheelUP,Rising,We Are The Magic,0,0,,BELIEVE - Tru Thoughts,5060609665883,0,0
37601,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:34:06 AM,Dubmatix,Frontline Dub - Dub by Dubmatix,Dubmatix Meets Future Dub Orchestra,0,0,Reggae,Echo Beach,196626996626,0,0
37602,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:37:43 AM,beabadoobee,Glue Song (feat. Clairo),Glue Song (feat. Clairo),0,0,,Dirty Hit,196922429101,0,0
37603,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:39:58 AM,Justin Levinson,Madeline for the Win,Collamer Circle,0,0,Rock,Justin Levinson,198025737664,0,0
37604,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:47:30 AM,CHAI,PARA PARA,PARA PARA,0,0,,Subpop Record Group,098787158564,0,0
37605,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:53:29 AM,Melissa Carper,Ramblin' Soul,Ramblin' Soul,0,0,Country,Mae Music,196925546799,0,0
37606,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:56:19 AM,Stephen Marley,Old Soul,Old Soul,0,0,Reggae,UMG - UMe Direct 2,00602455629395,0,0
37607,"WRUV 1/17/24, 4:01 AM",64581,Program Director,2024-01-17,4:59:58 AM,Margaux,Eyes On You (Rock / Metal Remix),Eyes On You (Rock / Metal Remix),0,0,Electronic,WebMusic,5051813466113,0,0
37608,"WRUV 1/17/24, 5:01 AM",64581,Program Director,2024-01-17,5:01:00 AM,Jordan Rakei,Flowers,Flowers,0,0,R&B/Soul,Decca (UMO),00602458565867,0,0
37609,"WRUV 1/17/24, 5:01 AM",64581,Program Director,2024-01-17,5:05:06 AM,MUNA,Anything But Me,Anything But Me,0,0,,MERLIN - Dead Oceans,617308026580,0,0
37610,"WRUV 1/17/24, 5:01 AM",64581,Program Director,2024-01-17,5:08:48 AM,Sandunes,Feel Me From The Inside,Feel Me From The Inside,0,0,Electronic,BELIEVE - Tru Thoughts,5060609666651,0,0
37611,"WRUV 1/17/24, 5:01 AM",64581,Program Director,2024-01-17,5:13:36 AM,Miss Grit,Like You,Like You,0,0,Electronic,WMG - Mute (Artist Intelligence),5400863089894,0,0
37612,"WRUV 1/17/24, 5:01 AM",64581,Program Director,2024-01-17,5:17:33 AM,Vince Clarke,The Lamentations of Jeremiah,The Lamentations of Jeremiah,0,0,Electronic,Mute (Artist Intelligence),5400863144593,0,0
37613,"WRUV 1/17/24, 5:01 AM",64581,Program Director,2024-01-17,5:21:57 AM,Moby,Walk With Me - Resound NYC Version,Walk With Me,0,0,,UMG - Deutsche Grammophon (DG),028948641116,1,0
37614,"WRUV 1/17/24, 5:01 AM",64581,Program Director,2024-01-17,5:27:49 AM,Jungle,Candle Flame,Candle Flame,0,0,Electronic,Caiola Records,197188308315,0,0
37615,"WRUV 1/17/24, 5:01 AM",64581,Program Director,2024-01-17,5:30:36 AM,Jamie xx,KILL DEM,KILL DEM,0,0,Electronic,MERLIN - Young,5059638395069,0,0
37616,"WRUV 1/17/24, 5:01 AM",64581,Program Director,2024-01-17,5:34:17 AM,Jimmy Bruno,The Eternal Triangle,Burnin',0,0,Jazz,UMG - Concord Records,00013431461227,0,0
37617,"WRUV 1/17/24, 5:01 AM",64581,Program Director,2024-01-17,5:39:56 AM,Vagabon,Carpenter,Carpenter,0,0,,"Vagabon Music, LLC",075597905151,0,0
37618,"WRUV 1/17/24, 5:01 AM",64581,Program Director,2024-01-17,5:43:13 AM,Arooj Aftab,Baghon Main,Vulture Prince,0,0,World,MERLIN - New Amsterdam,798304485615,0,0
37619,"WRUV 1/17/24, 5:01 AM",64581,Program Director,2024-01-17,5:49:54 AM,"Harry ""The Hipster"" Gibson",Who Put The Benzedrine In Mrs. Murphy's Ovaltine?,Reefer Jazz & Blues,0,0,Jazz,Master Classics Records,884385950781,0,0
37620,"WRUV 1/17/24, 5:01 AM",64581,Program Director,2024-01-17,5:53:07 AM,Don Leisure,Walk with Us,Beyond the Midnight Sun,0,0,Jazz,First Word Records,5050580813649,0,0
37621,"WRUV 1/17/24, 5:01 AM",64581,Program Director,2024-01-17,5:57:14 AM,Phoebe Bridgers,Sidelines,Sidelines,0,0,,MERLIN - Dead Oceans,656605162263,1,0
37622,"WRUV 1/17/24, 6:01 AM",64581,Program Director,2024-01-17,6:01:33 AM,Lagartijeando,Chakana Cosmica,Jallalla,0,0,,MERLIN - WONDERWHEEL RECORDINGS,192641302565,0,0
37623,"WRUV 1/17/24, 6:01 AM",64581,Program Director,2024-01-17,6:07:05 AM,Lava La Rue,Hi-Fidelity,Hi-Fidelity,0,0,,BELIEVE - Marathon Artists,3616846915711,0,0
37624,"WRUV 1/17/24, 6:01 AM",64581,Program Director,2024-01-17,6:10:21 AM,Gerry Gibbs,Townhouse 3,Songs From My Father,0,0,Jazz,MERLIN - Whaling City Sound,687606013124,0,0
37625,"WRUV 1/17/24, 6:01 AM",64581,Program Director,2024-01-17,6:15:26 AM,José González,Swing - Ants in the Pants Version,Local Valley (Deluxe),0,0,Electronic,WMG - Mute (Artist Intelligence),4250506844233,0,0
37626,"WRUV 1/17/24, 6:01 AM",64581,Program Director,2024-01-17,6:18:42 AM,Public Image Ltd.,The Order Of Death,This Is What You Want . . . This Is What You Get (2011 - Remaster),0,0,Rock,WMG - Rhino Elektra,603497950959,0,0
37627,"WRUV 1/17/24, 6:01 AM",64581,Program Director,2024-01-17,6:23:26 AM,Spoon,Sugar Babies,Sugar Babies,0,0,,MERLIN - Matador,5059638366755,0,0
37628,"WRUV 1/17/24, 6:01 AM",64581,Program Director,2024-01-17,6:29:25 AM,The Bilz,2step Bhangra (feat. so D & Kashif),The Bilz,0,0,,Bilz Music,859713175150,0,0
37629,"WRUV 1/17/24, 6:01 AM",64581,Program Director,2024-01-17,6:33:21 AM,Joanna Newsom,"Time, As a Symptom",Divers,0,0,Folk,MERLIN - Drag City Records,781484056126,0,0
37630,"WRUV 1/17/24, 6:01 AM",64581,Program Director,2024-01-17,6:38:56 AM,Lucius,Stranger Danger,Stranger Danger,0,0,,Fantasy,00888072585379,0,0
37631,"WRUV 1/17/24, 6:01 AM",64581,Program Director,2024-01-17,6:43:35 AM,TEKE::TEKE,Gotoku Lemon,Gotoku Lemon,0,0,Rock,MERLIN - Kill Rock Stars,759656074605,0,0
37632,"WRUV 1/17/24, 6:01 AM",64581,Program Director,2024-01-17,6:47:33 AM,Echo Conscious,1997,Emotional Patterns,0,0,Electronic,Harmonious Discord,853566497452,0,0
37633,"WRUV 1/17/24, 6:01 AM",64581,Program Director,2024-01-17,6:51:04 AM,RAYE,Worth It.,My 21st Century Blues,0,0,,Human Re Sources,197186999980,0,0
37634,"WRUV 1/17/24, 6:01 AM",64581,Program Director,2024-01-17,6:55:09 AM,Moxie,The Next,The Next,0,0,,MERLIN - Moxie,055120266812,0,0
37635,"WRUV 1/17/24, 6:01 AM",64581,Program Director,2024-01-17,6:58:46 AM,Weyes Blood,Children of the Empire,"And In The Darkness, Hearts Aglow",0,0,,WMG - Subpop Record Group,098787148565,0,0
37636,Unknown Summer,176422,DJ Desh,2024-01-17,7:01:49 AM,Sufjan Stevens,Prelude On the Esplanade,The BQE (Original Motion Picture Soundtrack),0,0,Electronic,Asthmatic Kitty,656605627861,0,0
37637,Unknown Summer,176422,DJ Desh,2024-01-17,7:03:35 AM,Way Out West,"Intensify, Pt. 2",Intensify,0,0,Electronic,Nettwerk Music Group,067003022859,0,0
37638,Unknown Summer,176422,DJ Desh,2024-01-17,7:06:44 AM,Way Out West,Don't Forget Me,Don't Look Now,0,0,Electronic,Distinct'ive Records (INgrooves),801357017921,0,0
37639,Unknown Summer,176422,DJ Desh,2024-01-17,7:12:58 AM,Sassy 009,Mystery Boy - Vegyn Remix,Mystery Boy (Vegyn Remix) - Single,0,0,Electronic,Sassy 009,5056614703238,0,0
37640,Unknown Summer,176422,DJ Desh,2024-01-17,7:16:38 AM,Vegyn,Evil Man Two V2 (120 BPM),Text While Driving If You Want To Meet God!,0,0,Electronic,PLZ Make It Ruins,5060263727675,0,0
37641,Unknown Summer,176422,DJ Desh,2024-01-17,7:16:58 AM,Animal Collective,My Girls,Merriweather Post Pavilion,0,0,Rock,Domino Recording Co,5034202021650,0,0
37642,Unknown Summer,176422,DJ Desh,2024-01-17,7:22:32 AM,Melenas,Bang,Bang,0,0,,MERLIN - Trouble In Mind Records,650076674591,0,0
37643,Unknown Summer,176422,DJ Desh,2024-01-17,7:25:39 AM,Overmono,O-Coast,Arla II,0,0,Electronic,MERLIN - XL Recordings,5059638167550,0,0
37644,Unknown Summer,176422,DJ Desh,2024-01-17,7:33:23 AM,Keith Mlevhu,Love and Freedom,"Welcome To Zamrock! How Zambia's Liberation Led To a Rock Revolution, Vol. 2 (1972-1977)",0,0,Rock,Now-Again Records,659457514822,0,0
37645,Unknown Summer,176422,DJ Desh,2024-01-17,7:33:57 AM,Yves Tumor,Heaven Surrounds Us Like a Hood,"Praise A Lord Who Chews But Which Does Not Consume; (Or Simply, Hot Between Worlds)",0,0,,Warp Records,5056614703887,0,0
37646,Unknown Summer,176422,DJ Desh,2024-01-17,7:37:42 AM,Team Sleep,Delorian,Team Sleep,0,0,,WMG - Maverick,093624816027,0,0
37647,Unknown Summer,176422,DJ Desh,2024-01-17,7:39:13 AM,Headache,Miss Understood (Instrumental),Miss Understood - Single,0,0,Electronic,PLZ Make It Ruins,5056614794922,0,0
37648,Unknown Summer,176422,DJ Desh,2024-01-17,7:42:00 AM,Grizzly Bear,Cheerleader,Veckatimest,0,0,Rock,Warp Records,801061018238,0,0
37649,Unknown Summer,176422,DJ Desh,2024-01-17,7:47:18 AM,Kelela,Onanon,Take Me Apart,0,0,Electronic,Warp Records,801061028732,0,0
37650,Unknown Summer,176422,DJ Desh,2024-01-17,7:51:44 AM,Two Shell,no reply,home,0,0,Electronic,MERLIN - Mainframe Audio,5059638371148,0,0
37651,Unknown Summer,176422,DJ Desh,2024-01-17,7:55:25 AM,Joy Orbison,flight fm,flight fm,0,0,Electronic,MERLIN - XL Recordings,5059638436243,0,0
37652,Unknown Summer,176422,DJ Desh,2024-01-17,7:57:58 AM,Doss,Strawberry,Strawberry,0,0,,LuckyMe,5060263723592,0,0
37653,Unknown Summer,176422,DJ Desh,2024-01-17,8:02:56 AM,Björk,Alarm Call - Radio Mix,Alarm Call (Version 1),0,0,,One Little Indian Records,5016958037529,0,0
37654,Unknown Summer,176422,DJ Desh,2024-01-17,8:06:20 AM,Placid Angles,First Blue Sky,First Blue Sky,0,0,Electronic,Magicwire,3615936907858,0,0
37655,Unknown Summer,176422,DJ Desh,2024-01-17,8:09:39 AM,Tirzah,No Romance,No Romance,0,0,Electronic,BELIEVE - Greco-Roman,5065002111418,0,0
37656,Unknown Summer,176422,DJ Desh,2024-01-17,8:13:21 AM,Burial,Claustro,Claustro / State Forest,0,0,,MERLIN - Hyperdub,5055869593571,0,0
37657,Unknown Summer,176422,DJ Desh,2024-01-17,8:20:04 AM,belmont girl,school of hard knocks,school of hard knocks,0,0,Electronic,Self-Released,,0,0
37658,Unknown Summer,176422,DJ Desh,2024-01-17,8:22:55 AM,Gigi Masin,Clouds,"Les Nouvelles Musiques De Chambre, Vol. 2",0,0,,ORCHARD - Light In The Attic / Modern Classics Recordings,826853092326,0,0
37659,Unknown Summer,176422,DJ Desh,2024-01-17,8:29:53 AM,Cocteau Twins,The Spangle Maker,The Pink Opaque,0,0,Jazz,4AD,652637051384,0,0
37660,Unknown Summer,176422,DJ Desh,2024-01-17,8:34:27 AM,IDLES,Grace,Grace,1,0,Rock,Liberator Music / Partisan Records,9341004127913,0,0
37661,Unknown Summer,176422,DJ Desh,2024-01-17,8:38:07 AM,IDLES,Dancer,Dancer,1,0,,Partisan Records,720841146605,0,0
37662,Unknown Summer,176422,DJ Desh,2024-01-17,8:41:18 AM,George Clanton,"For You, I Will",Ooh Rap I Ya,0,0,,VYDIA - 100% Electronica,617513691047,0,0
37663,Unknown Summer,176422,DJ Desh,2024-01-17,8:45:26 AM,The Smile,Wall Of Eyes,Wall Of Eyes,1,0,,MERLIN - XL Recordings,5059638426398,0,0
37664,Unknown Summer,176422,DJ Desh,2024-01-17,8:50:56 AM,Sleater-Kinney,Hell,Hell,1,0,,Loma Vista Recordings,00888072543737,0,0
37665,Unknown Summer,176422,DJ Desh,2024-01-17,8:54:04 AM,Darksoft,Less Is More,Less Is More,1,0,,Spirit Goth Records,5063416205785,0,0
37666,Unknown Summer,176422,DJ Desh,2024-01-17,8:56:21 AM,Niina,i am wonderful,apple juice,1,0,Electronic,niina,840389884453,0,0
37667,Mona Lisa's Mixtape,158144,MJ,2024-01-17,9:01:39 AM,Alfredo Rodriguez,Sueño de Luz,Coral Way,0,0,Jazz,ORCHARD - Mack Avenue Records,673203119468,0,0
37668,Mona Lisa's Mixtape,158144,MJ,2024-01-17,9:05:01 AM,Isaac Birituro & The Rail Abandon,Doniyan (feat. Queen Ayesha),Small Small,0,0,,Wah Wah 45s,5050580788480,0,0
37669,Mona Lisa's Mixtape,158144,MJ,2024-01-17,9:09:26 AM,MDC,Come On Talk to Me,Come On Talk to Me,0,0,Electronic,WeZienWel Records,055120154324,0,0
37670,Mona Lisa's Mixtape,158144,MJ,2024-01-17,9:16:03 AM,Jensine Benitez,Ilusión De Amor,Ilusión De Amor,0,0,R&B/Soul,MERLIN - Penrose Records,634457094901,0,0
37671,Mona Lisa's Mixtape,158144,MJ,2024-01-17,9:19:46 AM,Róisín Murphy,CooCool,CooCool,0,0,Electronic,MERLIN - Ninja Tune,5054429173673,0,0
37672,Mona Lisa's Mixtape,158144,MJ,2024-01-17,9:23:03 AM,Zone Tripper,Absolution,The Forsaken Land,0,0,Electronic,ORCHARD - SND.WAV,7071245558512,0,0
37673,Mona Lisa's Mixtape,158144,MJ,2024-01-17,9:24:15 AM,Eye of the High,Seismic Shift - Radio Edit,Seismic Shift - EP,0,0,,BELIEVE - Higher Grade,3617052001229,0,0
37674,Mona Lisa's Mixtape,158144,MJ,2024-01-17,9:31:31 AM,Nicholas Payton,Gold Dust Black Magic,DRIP,0,0,R&B/Soul,Paytone Records,195269261788,0,0
37675,Mona Lisa's Mixtape,158144,MJ,2024-01-17,9:36:23 AM,Yaya Bey,exodus the north star,exodus the north star,0,0,R&B/Soul,Big Dada,5054429173383,0,0
37676,Mona Lisa's Mixtape,158144,MJ,2024-01-17,9:39:55 AM,All Night Boogie Band,On The Road,Angel of the Airwaves,0,0,,All Night Boogie Band,198025700521,0,0
37677,Mona Lisa's Mixtape,158144,MJ,2024-01-17,9:42:48 AM,Yo La Tengo,Aselestine,Aselestine,0,0,,MERLIN - Matador,5059638394208,0,0
37678,Mona Lisa's Mixtape,158144,MJ,2024-01-17,9:46:45 AM,Bombay Bicycle Club,Tekken 2 (feat. Chaka Khan),Tekken 2 (feat. Chaka Khan),0,0,Rock,ORCHARD - Mmm…Records Ltd,197189069376,0,0
37679,Mona Lisa's Mixtape,158144,MJ,2024-01-17,9:50:36 AM,Doc Watkins,Fur Elise,The Music of a Charlie Brown Christmas,0,0,Jazz,Outlaw Jazz Records,195269197971,0,0
37680,Mona Lisa's Mixtape,158144,MJ,2024-01-17,9:55:32 AM,Generationals,Dirt Diamond,Dirt Diamond,0,0,,MERLIN - Polyvinyl Records,644110047403,0,0
37681,"WRUV 1/17/24, 10:00 AM",64581,Program Director,2024-01-17,10:00:28 AM,Beach House,Become,Become,0,0,,Subpop Record Group,098787154566,0,0
37682,"WRUV 1/17/24, 10:00 AM",64581,Program Director,2024-01-17,10:06:33 AM,Aaron Diehl,Cancer,Cancer,0,0,Jazz,ORCHARD - Mack Avenue Records,673203120167,0,0
37683,"WRUV 1/17/24, 10:00 AM",64581,Program Director,2024-01-17,10:10:18 AM,Dubmatix,Black Arc,Dubmatix Meets Future Dub Orchestra,0,0,Reggae,Echo Beach,4015698414677,0,0
37684,"WRUV 1/17/24, 10:00 AM",64581,Program Director,2024-01-17,10:19:10 AM,Fabiano do Nascimento,Etude 1,Etude 1,0,0,,BELIEVE - Far Out Recordings,3617227835857,0,0
37685,"WRUV 1/17/24, 10:00 AM",64581,Program Director,2024-01-17,10:21:32 AM,Another Sexless Weekend,Depend On,Ice Cream Window & The Dynamic Flavors,0,0,Rock,3001315 Records DK,197209998693,0,0
37686,"WRUV 1/17/24, 10:00 AM",64581,Program Director,2024-01-17,10:25:45 AM,Qrion,11-11,11-11,0,0,,Anjunadeep,,0,0
37687,"WRUV 1/17/24, 10:00 AM",64581,Program Director,2024-01-17,10:26:28 AM,The Blaze,CLASH - Edit,CLASH,0,0,,BELIEVE - Animal63,3617055752890,0,0
37688,"WRUV 1/17/24, 10:00 AM",64581,Program Director,2024-01-17,10:30:07 AM,Bebel Gilberto,Adeus América,Adeus América,0,0,,[PIAS],5400863102579,0,0
37689,"WRUV 1/17/24, 10:00 AM",64581,Program Director,2024-01-17,10:33:57 AM,Paul Bley,Alignment,In The Evenings Out There,0,0,Jazz,UMG - ECM Records,00602557185010,0,0
37690,"WRUV 1/17/24, 10:00 AM",64581,Program Director,2024-01-17,10:37:50 AM,Joni Mitchell,A Case of You (feat. Marcus Mumford),"A Case of You (feat. Marcus Mumford) (Live at the Newport Folk Festival, Newport, RI, 7/24/2022)",0,0,,Rhino (Pure),603497832095,1,0
37691,"WRUV 1/17/24, 10:00 AM",64581,Program Director,2024-01-17,10:42:48 AM,Mayer Hawthorne,For All Time,For All Time,0,0,R&B/Soul,P&L Records,5054197660283,0,0
37692,"WRUV 1/17/24, 10:00 AM",64581,Program Director,2024-01-17,10:45:58 AM,Franck Biyong,Soldier Boy,Moonwatching 2,0,0,,BELIEVE - Akhetaton Records,3617380604109,0,0
37693,"WRUV 1/17/24, 10:00 AM",64581,Program Director,2024-01-17,10:50:06 AM,Return To Forever,Space Circus - Remixed/Remastered,The Anthology,0,0,Jazz,UMG - Concord Records,00888072308473,0,0
37694,"WRUV 1/17/24, 10:00 AM",64581,Program Director,2024-01-17,10:55:37 AM,Kevin Casey,The Whole World Is Watching,The Whole World Is Watching,0,0,,Kevin Casey,859748034248,0,0
